id,name,price,signal,pnl,count,win_rate,reason
3491.TWO,昇達科,1300.0,🟡 預警 (⚡ 糾結噴發),203.87,9,44.44,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
2308.TW,台達電,1880.0,☁️ 觀望,164.67,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
2383.TW,台光電,5125.0,☁️ 觀望,148.02,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3105.TWO,穩懋,359.0,☁️ 觀望,134.35,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
6213.TW,聯茂,367.0,☁️ 觀望,75.25,10,40.0,[P:0.95/50.0] [🚀 極強] 等待機會
2345.TW,智邦,2285.0,☁️ 觀望,71.23,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
3665.TW,貿聯-KY,2115.0,🟡 預警 (🚀 動能初現),68.76,7,42.86,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:2.7%)
6285.TW,啟��,253.0,☁️ 觀望,46.62,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
6451.TW,訊芯-KY,444.0,☁️ 觀望,9.05,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
6271.TW,同欣電,203.0,☁️ 觀望,-42.33,11,36.36,[P:0.95/8.0] [📉 轉弱] 等待機會
2314.TW,台揚,12.6999998093,☁️ 觀望,-43.04,4,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
