     Stock       Name  Score    Close                                    BuyReason
   6831.TW         邁科    5.5   290.50             ADX轉強 | 【EPS連2成長 | 營收爆發(72.04%)】
   2542.TW        興富發    5.5    37.85           ADX轉強 | 【EPS連2成長 | 營收爆發(2480.63%)】
  7751.TWO         竑騰    5.5  1215.00             ADX轉強 | 【EPS連2成長 | 營收爆發(80.57%)】
  6187.TWO         萬潤    5.5   547.00                    外資買2339張 | ADX轉強 | 【董監加碼】
   2836.TW        高雄銀    5.5    12.90             外資買2011張 | 【營收爆發(30.58%) | 董監加碼】
   2467.TW         志聖    5.5   321.00             ADX轉強 | 【EPS連2成長 | 營收爆發(124.1%)】
  4806.TWO       桂田文創    5.5    12.10            ADX轉強 | 【EPS連2成長 | 營收爆發(203.86%)】
  6716.TWO         應廣    5.5    96.00            ADX轉強 | 【EPS連2成長 | 營收爆發(230.36%)】
  3163.TWO        波若威    5.5   776.00             ADX轉強 | 【EPS連2成長 | 營收爆發(47.89%)】
   2204.TW         中華    5.5    59.80             ADX轉強 | 【EPS連2成長 | 營收爆發(47.49%)】
  4542.TWO         科嶠    5.0   161.00                ADX轉強 | 【營收爆發(96.66%) | 董監加碼】
   2323.TW         中環    5.0    11.25                  外資買4045張 | 【EPS連2成長 | 董監加碼】
   6669.TW         緯穎    5.0  4000.00                ADX轉強 | 【營收爆發(121.9%) | 董監加碼】
  3526.TWO         凡甲    5.0   295.50                ADX轉強 | 【營收爆發(50.91%) | 董監加碼】
   2838.TW        聯邦銀    4.5    20.25                             外資買1354張 | ADX轉強
  4991.TWO      環宇-KY    4.5   345.00             【EPS連2成長 | 營收爆發(155.98%) | 董監加碼】
00931B.TWO          ?    4.5    13.93                             外資買1088張 | ADX轉強
   2441.TW         超豐    4.5    95.90                    外資買1951張 | 【營收爆發(31.65%)】
   2404.TW         漢唐    4.5  1130.00                    外資買1073張 | 【營收爆發(58.89%)】
   2329.TW         華泰    4.5    57.90                    外資買2557張 | 【營收爆發(38.53%)】
 00688L.TW          ?    4.5     7.53                             外資買1411張 | ADX轉強
  00900.TW  富邦特選高股息30    4.5    15.07                            外資買12180張 | ADX轉強
   4938.TW         和碩    4.5    73.50                             外資買1656張 | ADX轉強
   6152.TW         百一    4.5    18.25                    外資買1224張 | 【營收爆發(39.11%)】
   2882.TW        國泰金    4.5    79.70                             外資買9423張 | ADX轉強
   3017.TW         奇鋐    4.5  1765.00                   外資買2219張 | 【營收爆發(150.01%)】
   2887.TW      台新新光金    4.5    25.60                  外資買22250張 | 【營收爆發(117.67%)】
  00919.TW   群益台灣精選高息    4.5    24.60                            外資買48940張 | ADX轉強
   2867.TW        三商壽    4.5     8.26                             外資買9737張 | ADX轉強
   2812.TW        台中銀    4.5    21.10                             外資買1568張 | ADX轉強
   4739.TW         康普    4.5    77.50             【EPS連2成長 | 營收爆發(109.06%) | 董監加碼】
   2845.TW        遠東銀    4.5    12.95                             外資買7526張 | ADX轉強
   2891.TW        中信金    4.5    55.90                            外資買12330張 | ADX轉強
  00902.TW    中信電池及儲能    4.5    15.17                             外資買1237張 | ADX轉強
  8299.TWO         群聯    4.5  1890.00                   外資買1330張 | 【營收爆發(189.25%)】
 00988A.TW          ?    4.5    13.25                             外資買1041張 | ADX轉強
  3088.TWO         艾訊    4.5    81.30              【EPS連2成長 | 營收爆發(50.04%) | 董監加碼】
   2485.TW         兆赫    4.5    45.00                   外資買2418張 | 【營收爆發(162.71%)】
   6239.TW         力成    4.5   258.00                    外資買1853張 | 【營收爆發(43.04%)】
   2409.TW         友達    4.5    16.60                            外資買67940張 | ADX轉強
  00951.TW    台新日本半導體    4.5    15.16                             外資買1913張 | ADX轉強
  00939.TW   統一台灣高息動能    4.5    16.72                             外資買7921張 | ADX轉強
   2413.TW         環科    4.5    56.80                             外資買1107張 | ADX轉強
   2363.TW         矽統    4.5    54.80                   外資買1441張 | 【營收爆發(171.58%)】
  5536.TWO        聖暉*    4.5   723.00              【EPS連2成長 | 營收爆發(38.79%) | 董監加碼】
   2377.TW         微星    4.5    94.30                    外資買2126張 | 【營收爆發(33.73%)】
  00965.TW   元大航太防衛科技    4.5    25.91                             外資買2423張 | ADX轉強
   2451.TW         創見    4.5   210.00             【EPS連2成長 | 營收爆發(440.61%) | 董監加碼】
   2385.TW         群光    4.5   125.00                             外資買1621張 | ADX轉強
   2883.TW        凱基金    4.5    21.95                            外資買32815張 | ADX轉強
   2889.TW        國票金    4.5    16.95                   外資買1466張 | 【營收爆發(102.15%)】
   2449.TW       京元電子    4.5   327.00                    外資買4211張 | 【營收爆發(41.28%)】
00687B.TWO          ?    4.5    28.93                             外資買1836張 | ADX轉強
   0056.TW      元大高股息    4.5    40.49                            外資買10201張 | ADX轉強
  00878.TW    國泰永續高股息    4.5    23.74                             外資買3846張 | ADX轉強
   2412.TW        中華電    4.5   134.00                             外資買1446張 | ADX轉強
   2464.TW         盟立    4.5    74.70                             外資買2684張 | ADX轉強
  1785.TWO        光洋科    4.5    62.20                    外資買1330張 | 【營收爆發(67.72%)】
  00918.TW  大華優利高填息30    4.5    23.93                             外資買9771張 | ADX轉強
   3711.TW      日月光投控    4.5   387.50                             外資買7761張 | ADX轉強
 00980A.TW          ?    4.5    17.62                             外資買1590張 | ADX轉強
   2408.TW        南亞科    4.5   285.50                   外資買2339張 | 【營收爆發(608.02%)】
   3029.TW         零壹    4.5   121.50                     外資買1215張 | 【營收爆發(31.5%)】
   5880.TW        合庫金    4.5    24.00                             外資買2244張 | ADX轉強
   6139.TW         亞翔    4.5   585.00                    外資買2224張 | 【營收爆發(87.64%)】
   8131.TW        福懋科    4.5    71.40                    外資買1372張 | 【營收爆發(38.07%)】
  00881.TW   國泰台灣科技龍頭    4.5    38.31                             外資買2144張 | ADX轉強
 00680L.TW          ?    4.5     7.55                            外資買10433張 | ADX轉強
   8112.TW         至上    4.5    73.10                    外資買2204張 | 【營收爆發(72.51%)】
   1714.TW         和桐    4.0    10.00                       ADX轉強 | 【營收爆發(57.95%)】
  6274.TWO         台燿    4.0   545.00                       ADX轉強 | 【營收爆發(74.82%)】
  6894.TWO        衛司特    4.0   280.50                       ADX轉強 | 【營收爆發(51.51%)】
   2414.TW         精技    4.0    43.10                       ADX轉強 | 【營收爆發(54.11%)】
   2371.TW         大同    4.0    37.60                         外資買1736張 | 【EPS連2成長】
  5291.TWO         邑昇    4.0    53.40                       ADX轉強 | 【營收爆發(34.27%)】
   2357.TW         華碩    4.0   532.00                       ADX轉強 | 【營收爆發(79.97%)】
  3684.TWO         榮昌    4.0    67.50                       ADX轉強 | 【營收爆發(30.66%)】
   2820.TW         華票    4.0    17.15                      ADX轉強 | 【營收爆發(221.31%)】
   1560.TW         中砂    4.0   524.00                       ADX轉強 | 【營收爆發(33.07%)】
   8271.TW         宇瞻    4.0   121.50                      ADX轉強 | 【營收爆發(233.35%)】
  5475.TWO         德宏    4.0   212.50                      ADX轉強 | 【營收爆發(101.73%)】
  2235.TWO         謚源    4.0    35.20                       ADX轉強 | 【營收爆發(45.05%)】
  6560.TWO        欣普羅    4.0    44.00                      ADX轉強 | 【營收爆發(342.28%)】
   9945.TW        潤泰新    4.0    29.50                       ADX轉強 | 【營收爆發(58.08%)】
   6598.TW     ABC-KY    4.0    25.30                       ADX轉強 | 【營收爆發(87.92%)】
   2480.TW        敦陽科    4.0   147.00                       ADX轉強 | 【營收爆發(31.32%)】
   6655.TW         科定    4.0   132.00                       ADX轉強 | 【營收爆發(82.66%)】
   8926.TW        台汽電    4.0    46.95                     ADX轉強 | 【營收爆發(1067.24%)】
  6134.TWO         萬旭    4.0    32.50                       ADX轉強 | 【營收爆發(68.13%)】
  4908.TWO         前鼎    4.0    87.10                       ADX轉強 | 【營收爆發(66.88%)】
  3663.TWO         鑫科    4.0    64.80                      ADX轉強 | 【營收爆發(157.91%)】
   2382.TW         廣達    4.0   291.50                       ADX轉強 | 【營收爆發(61.92%)】
   2345.TW         智邦    4.0  1400.00                       ADX轉強 | 【營收爆發(71.87%)】
  1599.TWO        宏佳騰    4.0    28.40                       ADX轉強 | 【營收爆發(39.86%)】
  6727.TWO       亞泰金屬    4.0   209.00                       ADX轉強 | 【營收爆發(265.8%)】
  3570.TWO         大塚    4.0   186.50                        ADX轉強 | 【營收爆發(67.7%)】
   6691.TW       洋基工程    4.0   683.00                       ADX轉強 | 【營收爆發(80.45%)】
   2645.TW       長榮航太    4.0   177.50                       ADX轉強 | 【營收爆發(34.77%)】
   5471.TW         松翰    4.0    43.95                        ADX轉強 | 【營收爆發(56.5%)】
  3508.TWO         位速    4.0    37.10                       ADX轉強 | 【營收爆發(30.65%)】
   6861.TW       睿生光電    4.0   114.00                       ADX轉強 | 【營收爆發(45.48%)】
   2208.TW         台船    4.0    24.35    外資買2952張 | ADX轉強 | 【營收爆發(74.86%) | ⚠️毛利負】
  8431.TWO        匯鑽科    4.0    71.40                        ADX轉強 | 【營收爆發(32.1%)】
  5516.TWO         雙喜    4.0    14.10                       ADX轉強 | 【營收爆發(45.64%)】
   2890.TW        永豐金    4.0    33.20                       ADX轉強 | 【營收爆發(55.15%)】
  6124.TWO         業強    4.0    31.40                       ADX轉強 | 【營收爆發(50.45%)】
  5439.TWO         高技    4.0   292.00                      ADX轉強 | 【營收爆發(129.51%)】
  4903.TWO        聯光通    4.0    43.95                      ADX轉強 | 【營收爆發(166.92%)】
   9933.TW         中鼎    4.0    31.30                         外資買1203張 | 【EPS連2成長】
   8028.TW      昇陽半導體    4.0   188.00                         外資買3844張 | 【EPS連2成長】
  7583.TWO       國際海洋    4.0    69.50                       ADX轉強 | 【營收爆發(64.81%)】
  6584.TWO       南俊國際    4.0   425.00                      ADX轉強 | 【營收爆發(142.61%)】
  6217.TWO        中探針    4.0    93.70                       ADX轉強 | 【營收爆發(55.74%)】
  4161.TWO        聿新科    4.0    27.00                       ADX轉強 | 【營收爆發(39.07%)】
   3535.TW        晶彩科    4.0   127.50                     ADX轉強 | 【營收爆發(9477.22%)】
   1504.TW         東元    4.0    82.90                         外資買1387張 | 【EPS連2成長】
  3324.TWO         雙鴻    4.0  1155.00                      ADX轉強 | 【營收爆發(121.58%)】
  5340.TWO         建榮    3.5   110.00                     【EPS連2成長 | 營收爆發(40.35%)】
   8462.TW         柏文    3.5   143.00                     【EPS連2成長 | 營收爆發(30.55%)】
   3049.TW         精金    3.5    10.40  外資買2647張 | 【EPS連2成長 | 營收爆發(51.19%) | ⚠️毛利負】
  8069.TWO         元太    3.5   187.00                            ADX轉強 | 【EPS連2成長】
   6282.TW         康舒    3.5    52.00                            外資買2527張 | 【董監加碼】
   6412.TW         群電    3.5    90.90                            ADX轉強 | 【EPS連2成長】
  4556.TWO         旭然    3.5    28.20                     【EPS連2成長 | 營收爆發(31.02%)】
  5309.TWO        系統電    3.5    70.30                            外資買4818張 | 【董監加碼】
  3556.TWO        禾瑞亞    3.5    44.60                    【EPS連2成長 | 營收爆發(113.89%)】
   6830.TW         汎銓    3.5   285.00                            ADX轉強 | 【EPS連2成長】
   2374.TW         佳能    3.5    81.00                     【EPS連2成長 | 營收爆發(109.5%)】
  5302.TWO         太欣    3.5    12.60                    【EPS連2成長 | 營收爆發(308.05%)】
   2059.TW         川湖    3.5  3445.00                      【EPS連2成長 | 營收爆發(43.9%)】
  5223.TWO      安力-KY    3.5    30.20                            ADX轉強 | 【EPS連2成長】
   2317.TW         鴻海    3.5   243.00                     【EPS連2成長 | 營收爆發(35.53%)】
   2885.TW        元大金    3.5    49.15                     【EPS連2成長 | 營收爆發(36.23%)】
   7786.TW       東方風能    3.5   160.00                      【EPS連2成長 | 營收爆發(62.9%)】
   2535.TW        達欣工    3.5    73.50                     【EPS連2成長 | 營收爆發(188.6%)】
   6579.TW         研揚    3.5   116.00                      【EPS連2成長 | 營收爆發(35.2%)】
  6884.TWO        海柏特    3.5    35.55                     【EPS連2成長 | 營收爆發(51.33%)】
   3443.TW         創意    3.5  2770.00                    【EPS連2成長 | 營收爆發(107.78%)】
   2423.TW         固緯    3.5    49.40                     【EPS連2成長 | 營收爆發(46.67%)】
  5498.TWO         凱崴    3.5    64.00                     【EPS連2成長 | 營收爆發(54.92%)】
   2303.TW         聯電    3.5    65.40                           外資買22588張 | 【董監加碼】
   1514.TW         亞力    3.5   128.00                     【EPS連2成長 | 營收爆發(68.91%)】
  6275.TWO         元山    3.5    53.60                     【EPS連2成長 | 營收爆發(40.35%)】
   6202.TW         盛群    3.5    62.70                            ADX轉強 | 【EPS連2成長】
   1597.TW         直得    3.5    78.30                     【EPS連2成長 | 營收爆發(39.89%)】
  5289.TWO         宜鼎    3.5   779.00                    【EPS連2成長 | 營收爆發(307.11%)】
   8046.TW         南電    3.5   555.00                     【EPS連2成長 | 營收爆發(44.98%)】
   7610.TW     聯友金屬-創    3.5   327.00                    【EPS連2成長 | 營收爆發(422.68%)】
   2597.TW         潤弘    3.5   174.00                     【EPS連2成長 | 營收爆發(62.65%)】
   4576.TW      大銀微系統    3.5   118.50                     【EPS連2成長 | 營收爆發(69.83%)】
   3543.TW         州巧    3.5    53.50                            外資買1086張 | 【董監加碼】
  4744.TWO         皇將    3.5    32.10                    【EPS連2成長 | 營收爆發(112.88%)】
   3454.TW         晶睿    3.5    99.40                            ADX轉強 | 【EPS連2成長】
   5484.TW         慧友    3.5    39.30                    【EPS連2成長 | 營收爆發(137.98%)】
  5864.TWO        致和證    3.5    27.45                   【EPS連2成長 | 營收爆發(8548.66%)】
   6415.TW     矽力*-KY    3.5   281.00                     【EPS連2成長 | 營收爆發(46.42%)】
   3004.TW        豐達科    3.5   111.50                     【EPS連2成長 | 營收爆發(35.19%)】
  6219.TWO         富旺    3.0    16.80                     【營收爆發(10807.69%) | 董監加碼】
  4538.TWO        大詠城    3.0    19.10                       【營收爆發(122.75%) | 董監加碼】
   6209.TW        今國光    3.0    63.40                         【營收爆發(55.4%) | 董監加碼】
  5426.TWO         振發    3.0    20.95                               ADX轉強 | 【董監加碼】
   6965.TW      中傑-KY    3.0    82.70                               ADX轉強 | 【董監加碼】
  3689.TWO         湧德    3.0   118.50                        【營收爆發(30.99%) | 董監加碼】
   6994.TW       富威電力    3.0    88.60                       【營收爆發(114.38%) | 董監加碼】
  7744.TWO         崴寶    3.0   511.00                        【營收爆發(73.83%) | 董監加碼】
  8390.TWO        金益鼎    3.0   103.00                        【營收爆發(60.35%) | 董監加碼】
   8033.TW         雷虎    3.0   161.00                        【營收爆發(83.79%) | 董監加碼】
   2548.TW         華固    3.0   108.00                     【營收爆發(34609.57%) | 董監加碼】
   6902.TW   GOGOLOOK    3.0    75.50                        【營收爆發(37.39%) | 董監加碼】
  5386.TWO         青雲    3.0   214.00                       【營收爆發(406.81%) | 董監加碼】
   1203.TW         味王    3.0    41.25                               ADX轉強 | 【董監加碼】
   1216.TW         統一    3.0    72.50                               ADX轉強 | 【董監加碼】
   3665.TW      貿聯-KY    3.0  1410.00                         【營收爆發(34.2%) | 董監加碼】
   6213.TW         聯茂    3.0   141.50                        【營收爆發(42.19%) | 董監加碼】
   1459.TW         聯發    3.0    12.40                               ADX轉強 | 【董監加碼】
   2395.TW         研華    3.0   336.50                               ADX轉強 | 【董監加碼】
   2337.TW         旺宏    3.0   110.00                        【營收爆發(51.41%) | 董監加碼】
   4956.TW         光鋐    3.0    25.80                         【營收爆發(44.4%) | 董監加碼】
   6531.TW        愛普*    3.0   433.50                        【營收爆發(93.77%) | 董監加碼】
  3147.TWO         大綜    3.0   181.50                       【營收爆發(206.61%) | 董監加碼】
   1402.TW        遠東新    2.5    28.80                                     外資買9914張
00795B.TWO          ?    2.5    27.76                                     外資買2271張
   3450.TW         聯鈞    2.5   309.50                                     外資買1750張
   8261.TW         富鼎    2.5    98.40                                     外資買1015張
   2388.TW         威盛    2.5    50.50                                     外資買1375張
   8110.TW         華東    2.5    65.00                                     外資買4636張
   2498.TW        宏達電    2.5    45.40                                     外資買1203張
  4966.TWO      譜瑞-KY    2.5   545.00                             【EPS連2成長 | 董監加碼】
   1717.TW         長興    2.5    69.00                                     外資買8572張
   9105.TW     泰金寶-DR    2.5     6.16                                     外資買5210張
  3357.TWO        臺慶科    2.5   183.50                                     外資買2182張
   3715.TW       定穎投控    2.5   158.00                                     外資買6177張
   2892.TW        第一金    2.5    29.90                                     外資買7038張
   1605.TW         華新    2.5    36.75                                     外資買5558張
   3034.TW         聯詠    2.5   393.00                                     外資買1539張
   2603.TW         長榮    2.5   197.00                                    外資買13361張
   2338.TW         光罩    2.5    49.20                                     外資買1850張
   2881.TW        富邦金    2.5    94.20                                     外資買5471張
 00982A.TW          ?    2.5    16.68                                     外資買6815張
   2615.TW         萬海    2.5    76.40                                     外資買1504張
   1503.TW         士電    2.5   236.00                                     外資買1460張
   2105.TW         正新    2.5    31.30                                    外資買13785張
   2472.TW        立隆電    2.5   127.00                                     外資買1431張
   2327.TW        國巨*    2.5   298.00                                     外資買3094張
   1326.TW         台化    2.5    51.00                                    外資買18439張
   4977.TW      眾達-KY    2.5   173.00                                     外資買4404張
  00947.TW   台新臺灣IC設計    2.5    24.89                                     外資買2835張
 00991A.TW          ?    2.5    12.88                                     外資買3740張
   6706.TW         惠特    2.5   133.50                                     外資買1030張
   2312.TW         金寶    2.5    25.75                                     外資買5055張
   2834.TW        臺企銀    2.5    16.40                                    外資買14007張
  6147.TWO         頎邦    2.5    56.50                                     外資買1142張
 00877.TWO     復華中國5G    2.5    28.58                                     外資買1367張
  00927.TW    群益半導體收益    2.5    26.01                                     外資買5006張
   2609.TW         陽明    2.5    57.40                                    外資買16537張
   6196.TW         帆宣    2.5   305.00                                     外資買1615張
   8039.TW         台虹    2.5    97.00                                     外資買4714張
   3481.TW         群創    2.5    26.80                                   外資買122212張
   2324.TW         仁寶    2.5    31.65                                    外資買10544張
   2886.TW        兆豐金    2.5    40.55                                     外資買1229張
  5483.TWO        中美晶    2.5   118.00                                     外資買1078張
   2457.TW         飛宏    2.5    31.00                                     外資買1431張
   2355.TW         敬鵬    2.5    41.90                                     外資買2371張
   2618.TW        長榮航    2.5    38.00                                     外資買7094張
  00940.TW   元大台灣價值高息    2.5    10.01                                     外資買8800張
  6925.TWO         意藍    2.5    74.90                             【EPS連2成長 | 董監加碼】
  00936.TW   台新永續高息中小    2.5    17.98                                     外資買3570張
   2401.TW         凌陽    2.5    23.15                                     外資買1183張
 00993A.TW          ?    2.5    10.76                                    外資買11469張
 00887.TWO  永豐中國科技50大    2.5    13.29                                     外資買3535張
   1519.TW         華城    2.5  1070.00                                     外資買1982張
  3264.TWO         欣銓    2.5   157.50                                     外資買1615張
   1513.TW        中興電    2.5   175.50                                     外資買3641張
   2376.TW         技嘉    2.0   239.50                               【營收爆發(57.02%)】
  6265.TWO        方土昶    2.0    40.00                              【營收爆發(435.72%)】
  6664.TWO         群翊    2.0   303.50                                        ADX轉強
   2486.TW         一詮    2.0   140.00                               【營收爆發(34.93%)】
  4577.TWO       達航科技    2.0    86.40                                        ADX轉強
  00922.TW   國泰台灣領袖50    2.0    31.91                                        ADX轉強
  7712.TWO      博盛半導體    2.0   109.00                                        ADX轉強
   4967.TW         十銓    2.0   204.50                              【營收爆發(112.73%)】
  8358.TWO         金居    2.0   290.00                               【營收爆發(45.92%)】
   1529.TW       樂事綠能    2.0    25.70                              【營收爆發(277.22%)】
  3230.TWO         錦明    2.0    42.80                                        ADX轉強
   9907.TW        統一實    2.0    18.95                                        ADX轉強
  7781.TWO       昕力資*    2.0    18.90                               【營收爆發(31.61%)】
  4541.TWO         晟田    2.0    46.65                               【營收爆發(83.73%)】
   3533.TW         嘉澤    2.0  1775.00                               【營收爆發(31.46%)】
   2006.TW       東和鋼鐵    2.0    73.40                                        ADX轉強
   2236.TW      百達-KY    2.0   115.00                                        ADX轉強
  2237.TWO       華德動能    2.0    31.15                              【營收爆發(137.22%)】
  3687.TWO        歐買尬    2.0    74.10                                【營收爆發(33.0%)】
  6462.TWO         神盾    2.0   120.00                              【營收爆發(200.09%)】
   2482.TW         連宇    2.0    17.90                               【營收爆發(30.32%)】
 00990A.TW          ?    2.0    12.76                                        ADX轉強
  3073.TWO       天方能源    2.0    31.55                             【營收爆發(1048.46%)】
   3135.TW         凌航    2.0   125.00                              【營收爆發(343.86%)】
   7749.TW      意騰-KY    2.0   457.00                                        ADX轉強
  6620.TWO         漢達    2.0    79.90                               【營收爆發(32.15%)】
   2330.TW        台積電    2.0  1995.00                               【營收爆發(36.81%)】
   1235.TW         興泰    2.0    45.75                              【營收爆發(177.24%)】
  8043.TWO        蜜望實    2.0    78.30                               【營收爆發(36.01%)】
 009805.TW   新光美國電力基建    2.0    15.15                                        ADX轉強
   6782.TW         視陽    2.0   189.50                               【營收爆發(49.76%)】
   2903.TW         遠百    2.0    22.80                                        ADX轉強
   2421.TW         建準    2.0   152.50                               【營收爆發(36.48%)】
   3062.TW         建漢    2.0    26.55                               【營收爆發(67.97%)】
  3491.TWO        昇達科    2.0  1600.00                              【營收爆發(112.56%)】
   2354.TW         鴻準    2.0    59.50                               【營收爆發(57.49%)】
  3680.TWO         家登    2.0   425.50                               【營收爆發(62.74%)】
   8210.TW         勤誠    2.0   918.00                              【營收爆發(137.01%)】
  4979.TWO        華星光    2.0   421.50                                        ADX轉強
00761B.TWO          ?    2.0    35.08                                        ADX轉強
  4171.TWO         瑞基    2.0    20.35                               【營收爆發(84.93%)】
00780B.TWO          ?    2.0    37.71                                        ADX轉強
   8021.TW         尖點    2.0   256.00                               【營收爆發(59.17%)】
  6228.TWO         全譜    2.0    24.55                                        ADX轉強
   4915.TW         致伸    2.0    81.80                               【營收爆發(42.91%)】
   5388.TW         中磊    2.0    83.10                               【營收爆發(32.94%)】
  8086.TWO        宏捷科    2.0   123.00                               【營收爆發(90.17%)】
   6271.TW        同欣電    2.0   177.00                                        ADX轉強
  8183.TWO         精星    2.0    40.65                                        ADX轉強
   1528.TW         恩德    2.0    23.60                               【營收爆發(44.26%)】
00772B.TWO          ?    2.0    34.36                                        ADX轉強
   2439.TW         美律    2.0    94.60                               【營收爆發(31.27%)】
   5871.TW      中租-KY    2.0   104.00                                        ADX轉強
   2438.TW         翔耀    2.0    22.15                              【營收爆發(281.18%)】
  3162.TWO         精確    2.0    59.20                               【營收爆發(30.95%)】
  6629.TWO      泰金-KY    2.0   108.00                               【營收爆發(62.74%)】
   3032.TW         偉訓    2.0    72.20                               【營收爆發(41.57%)】
   3504.TW        揚明光    2.0    64.50                                        ADX轉強
  6237.TWO         驊訊    2.0    39.85                               【營收爆發(35.01%)】
   6426.TW         統新    2.0   191.50                              【營收爆發(100.66%)】
   2258.TW     鴻華先進-創    2.0    39.60                                        ADX轉強
  3207.TWO         耀勝    2.0    81.60                               【營收爆發(45.99%)】
  3363.TWO         上詮    2.0   602.00                                        ADX轉強
   4943.TW      康控-KY    2.0    11.55                                【營收爆發(38.5%)】
   2368.TW        金像電    2.0   826.00                               【營收爆發(68.54%)】
00948B.TWO          ?    2.0     9.61                                        ADX轉強
  3555.TWO        博士旺    2.0   141.50                             【營收爆發(3727.37%)】
   3167.TW         大量    2.0   297.00                              【營收爆發(119.57%)】
   5269.TW         祥碩    2.0  1315.00                               【營收爆發(58.31%)】
   1587.TW         吉茂    2.0    43.30                               【營收爆發(49.74%)】
   1609.TW         大亞    2.0    40.80                               【營收爆發(41.09%)】
  8087.TWO       麗升能源    2.0    34.30                               【營收爆發(883.4%)】
   3003.TW        健和興    2.0    50.60                               【營收爆發(59.35%)】
  4702.TWO        中美實    2.0     9.99                               【營收爆發(32.08%)】
  1815.TWO         富喬    2.0   110.50                                        ADX轉強
   8101.TW         華冠    2.0    15.70                               【營收爆發(31.75%)】
   2308.TW        台達電    2.0  1430.00                               【營收爆發(32.87%)】
00950B.TWO          ?    2.0    14.36                                        ADX轉強
   7769.TW         鴻勁    2.0  4860.00                               【營收爆發(73.94%)】
  4931.TWO        新盛力    2.0   150.50                               【營收爆發(42.29%)】
   3583.TW         辛耘    2.0   371.00                                        ADX轉強
   3013.TW        晟銘電    2.0   113.00                               【營收爆發(49.92%)】
   6805.TW        富世達    2.0  1710.00                              【營收爆發(115.76%)】
00764B.TWO          ?    2.0    28.89                                        ADX轉強
  6788.TWO        華景電    2.0   353.00                               【營收爆發(35.54%)】
  3211.TWO         順達    2.0   309.50                               【營收爆發(52.24%)】
   3706.TW         神達    2.0    80.00                               【營收爆發(34.35%)】
   6526.TW         達發    2.0   517.00                                        ADX轉強
  6739.TWO       竹陞科技    2.0  1095.00                                【營收爆發(98.9%)】
  5009.TWO         榮剛    2.0    35.00                                        ADX轉強
   6235.TW         華孚    2.0    58.00                               【營收爆發(58.19%)】
   2383.TW        台光電    2.0  2440.00                               【營收爆發(55.49%)】
   3014.TW         聯陽    2.0   123.00                                        ADX轉強
00968B.TWO          ?    2.0     9.41                                        ADX轉強
  5314.TWO        世紀*    2.0    90.80                              【營收爆發(265.41%)】
  2887I.TW          ?    2.0     9.30                              【營收爆發(117.67%)】
   2425.TW         承啟    2.0    28.30                               【營收爆發(43.93%)】
