🚀 V3 Pro 掃描系統 (ATR+BIAS) | 模式: ALL | 日期: 20260410
-----------------------------------------------------------------------------------------------------------------------------
00631L.TW  | 元大台灣50正2   | 23.70    | ☁️ 觀望      |    32.1% |    2 |  50.0% | 動能不足
6244.TWO   | 茂迪         | 25.80    | ☁️ 觀望      |   53.59% |    2 | 100.0% | 動能不足
6265.TWO   | 方土昶        | 40.50    | ☁️ 觀望      |  118.72% |    2 |  50.0% | 動能不足
6282.TW    | 康舒         | 46.15    | ☁️ 觀望      |    37.6% |    1 | 100.0% | 動能不足
6285.TW    | 啟��        | 225.50   | 🔥 買入       |   68.89% |    1 | 100.0% | 趨勢突破
6426.TW    | 統新         | 197.00   | 🔥 買入       |   33.15% |    2 |  50.0% | 趨勢突破
6431.TW    | 光麗-KY      | 23.00    | 💎 持股       |   61.31% |    1 | 100.0% | 趨勢維持
6465.TWO   | 威潤         | 44.50    | 💎 持股       |  102.56% |    2 |  50.0% | 趨勢維持
6510.TWO   | 精測         | 3485.00  | 💎 持股       |   78.15% |    2 | 100.0% | 趨勢維持
6515.TW    | 穎崴         | 7930.00  | 💎 持股       |    81.3% |    3 | 66.67% | 趨勢維持
6568.TWO   | 宏觀         | 216.50   | 💎 持股       |    47.9% |    2 | 100.0% | 趨勢維持
6574.TWO   | 霈方         | 99.90    | ☁️ 觀望      |   39.02% |    1 | 100.0% | 動能不足
6588.TWO   | 東典光電       | 141.50   | 💎 持股       |  112.87% |    2 | 100.0% | 趨勢維持
6603.TWO   | 富強鑫        | 22.15    | 💎 持股       |   47.76% |    1 | 100.0% | 趨勢維持
6624.TWO   | 萬年清        | 57.90    | ☁️ 觀望      |    66.9% |    1 | 100.0% | 動能不足
6640.TWO   | 均華         | 1600.00  | 💎 持股       |   57.12% |    3 | 66.67% | 趨勢維持
6683.TWO   | 雍智科技       | 1700.00  | 💎 持股       |   52.13% |    1 | 100.0% | 趨勢維持
6715.TW    | 嘉基         | 439.00   | 💎 持股       |  231.36% |    1 | 100.0% | 趨勢維持
6716.TWO   | 應廣         | 71.90    | ☁️ 觀望      |   76.58% |    1 | 100.0% | 動能不足
6770.TW    | 力積電        | 55.40    | ☁️ 觀望      |   39.57% |    3 | 33.33% | 動能不足
6788.TWO   | 華景電        | 365.00   | ☁️ 觀望      |   46.35% |    1 | 100.0% | 動能不足
6830.TW    | 汎銓         | 700.00   | 💎 持股       |   45.49% |    3 | 66.67% | 趨勢維持
6861.TW    | 睿生光電       | 136.00   | ☁️ 觀望      |   69.32% |    2 |  50.0% | 動能不足
6894.TWO   | 衛司特        | 389.50   | 💎 持股       |   30.03% |    2 |  50.0% | 趨勢維持
6924.TW    | 榮惠-KY創     | 80.30    | 💎 持股       |   30.54% |    1 | 100.0% | 趨勢維持
6953.TWO   | 家碩         | 203.00   | ☁️ 觀望      |   30.15% |    1 | 100.0% | 動能不足
6980.TWO   | 鐳洋科技       | 147.00   | 💎 持股       |    36.2% |    2 |  50.0% | 趨勢維持
6983.TWO   | 華洋精機       | 458.00   | 💎 持股       |   55.47% |    3 | 66.67% | 趨勢維持
7610.TW    | 聯友金屬-創     | 497.50   | 💎 持股       |   39.07% |    2 | 100.0% | 趨勢維持
7709.TWO   | 榮田         | 72.60    | 💎 持股       |   67.79% |    2 | 100.0% | 趨勢維持
7728.TWO   | 光焱科技       | 857.00   | 💎 持股       |   61.49% |    2 | 100.0% | 趨勢維持
7734.TWO   | 印能科技       | 2695.00  | 💎 持股       |    43.4% |    2 |  50.0% | 趨勢維持
7750.TW    | 新代         | 1500.00  | 🔥 買入       |   34.39% |    3 | 66.67% | 趨勢突破
7751.TWO   | 竑騰         | 1995.00  | 💎 持股       |   43.57% |    2 | 100.0% | 趨勢維持
7781.TWO   | 昕力資*       | 29.80    | 💎 持股       |  268.87% |    2 | 100.0% | 趨勢維持
7792.TWO   | 安葆         | 359.00   | 🔥 買入       |   82.74% |    1 | 100.0% | 趨勢突破
8021.TW    | 尖點         | 317.50   | 🔥 買入       |   60.15% |    1 | 100.0% | 趨勢突破
8046.TW    | 南電         | 667.00   | 🔥 買入       |   71.32% |    1 | 100.0% | 趨勢突破
8074.TWO   | 鉅橡         | 66.80    | 💎 持股       |   83.27% |    2 | 100.0% | 趨勢維持
8080.TWO   | 泰霖         | 29.95    | 💎 持股       |   37.35% |    1 | 100.0% | 趨勢維持
8088.TWO   | 品安         | 50.40    | ☁️ 觀望      |   55.23% |    1 | 100.0% | 動能不足
8150.TW    | 南茂         | 61.40    | 💎 持股       |   34.92% |    2 | 100.0% | 趨勢維持
8240.TWO   | 華宏         | 63.40    | 🔥 買入       |   33.99% |    2 | 100.0% | 趨勢突破
8289.TWO   | 泰藝         | 37.75    | 💎 持股       |   48.33% |    3 | 66.67% | 趨勢維持
8299.TWO   | 群聯         | 1660.00  | ☁️ 觀望      |    58.4% |    1 | 100.0% | 動能不足
8422.TW    | 可寧衛*       | 29.10    | ☁️ 觀望      |   42.31% |    1 | 100.0% | 動能不足
8438.TW    | 昶昕         | 89.30    | 🔥 買入       |  113.67% |    1 | 100.0% | 趨勢突破

✅ HTML 報告已更新: report/20260410/all-trend-backtest-report.html
