id,name,price,signal,pnl,count,win_rate,reason
3491.TWO,昇達科,1620.0,☁️ 觀望,173.95,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
3105.TWO,穩懋,499.5,☁️ 觀望,89.96,5,100.0,[P:0.95/8.0] [📈 穩定] 等待機會
6515.TW,穎崴,10135.0,💎 持股,83.61,4,75.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2383.TW,台光電,4375.0,💎 持股,67.89,3,100.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
00981A.TW,主動統一台股增長,27.8099994659,💎 持股,63.44,3,33.33,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
6789.TW,采鈺,562.0,💎 持股,51.9,3,66.67,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
6239.TW,力成,218.5,☁️ 觀望,51.37,1,100.0,[P:0.95/8.0] [🚀 極強] 等待機會
3363.TWO,上詮,745.0,☁️ 觀望,42.75,4,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
3711.TW,日月光投控,495.5,💎 持股,36.37,3,33.33,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2454.TW,聯發科,2615.0,💎 持股,34.74,4,50.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
0050.TW,元大台灣50,92.0,💎 持股,31.01,3,66.67,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2399.TW,映泰,41.7999992371,☁️ 觀望,25.81,3,33.33,[P:0.95/8.0] [📈 穩定] 等待機會
1560.TW,中砂,530.0,💎 持股,24.54,3,33.33,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
009816.TW,凱基台灣TOP50,13.1499996185,💎 持股,15.66,1,100.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
00738U.TW,期元大道瓊白銀,60.0999984741,❄️ 賣出,14.24,3,33.33,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
00988A.TW,主動統一全球創新,16.8099994659,💎 持股,14.07,2,100.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
00635U.TW,期元大S&P黃金,48.8499984741,☁️ 觀望,12.52,1,100.0,[P:0.95/8.0] [📈 穩定] 等待機會
00992A.TW,主動群益科技創新,17.0400009155,💎 持股,8.19,1,100.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2618.TW,長榮航,33.3499984741,☁️ 觀望,7.99,1,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2412.TW,中華電,137.0,💎 持股,1.15,3,33.33,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
8028.TW,昇陽半導體,235.5,💎 持股,-4.92,3,66.67,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
4966.TWO,譜瑞-KY,588.0,💎 持股,-5.16,1,0.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2609.TW,陽明,49.5,☁️ 觀望,-8.67,2,0.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2382.TW,廣達,321.0,💎 持股,-9.81,4,25.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
1519.TW,華城,875.0,☁️ 觀望,-10.89,3,33.33,[P:0.95/8.0] [📈 穩定] 等待機會
2317.TW,鴻海,225.5,💎 持股,-13.18,2,0.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
3008.TW,大立光,2580.0,☁️ 觀望,-14.73,2,0.0,[P:0.95/8.0] [📈 穩定] 等待機會
2449.TW,京元電子,283.5,☁️ 觀望,-18.9,4,0.0,[P:0.95/8.0] [📈 穩定] 等待機會
3450.TW,聯鈞,305.5,❄️ 賣出,-31.77,3,0.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
