id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,2655.0,☁️ 觀望,235.96,7,85.71,[P:0.85/50.0] [📈 穩定] 等待機會
6515.TW,穎崴,10130.0,☁️ 觀望,185.73,8,75.0,[P:0.85/50.0] [📈 穩定] 等待機會
6223.TWO,旺矽,4950.0,☁️ 觀望,146.49,6,50.0,[P:0.94/50.0] [📈 穩定] 等待機會
3037.TW,欣興,858.0,🚀 持股,134.64,8,62.5,[🚀 爆發 5D30%] [P:0.85/50.0] [📈 穩定] 趨勢維持
3131.TWO,弘塑,3200.0,☁️ 觀望,116.43,5,40.0,[P:0.94/5.0] [🚀 極強] 等待機會
2308.TW,台達電,2210.0,💎 持股,115.89,7,71.43,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
8046.TW,南電,940.0,💎 持股,113.5,8,50.0,[📈 標準 V3] [P:0.98/50.0] [📈 穩定] 趨勢維持
6640.TWO,均華,1425.0,☁️ 觀望,110.44,6,66.67,[P:0.93/5.0] [📈 穩定] 等待機會
2345.TW,智邦,2485.0,💎 持股,98.6,5,60.0,[📈 標準 V3] [P:0.99/50.0] [📈 穩定] 趨勢維持
4979.TWO,華星光,703.0,🚀 持股,90.12,9,55.56,[🚀 爆發 5D30%] [P:0.85/50.0] [🚀 極強] 趨勢維持
3189.TW,景碩,482.5,💎 持股,83.62,7,57.14,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3363.TWO,上詮,815.0,🟡 預警 (⚡ 糾結噴發),57.32,8,62.5,[P:0.98/50.0] [📈 穩定] 均線糾結且短均線轉強
6187.TWO,萬潤,1215.0,☁️ 觀望,48.98,5,60.0,[P:1.0/50.0] [📈 穩定] 等待機會
2330.TW,台積電,2250.0,💎 持股,45.23,7,57.14,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3481.TW,群創,28.1000003815,🟡 預警 (⚡ 糾結噴發),25.43,4,50.0,[P:1.0/50.0] [🚀 極強] 均線糾結且短均線轉強
3583.TW,辛耘,803.0,☁️ 觀望,22.4,6,33.33,[P:0.98/50.0] [🚀 極強] 等待機會
6451.TW,訊芯-KY,477.5,☁️ 觀望,9.55,5,40.0,[P:0.98/50.0] [📈 穩定] 等待機會
3055.TW,蔚華科,79.0999984741,💎 持股,7.66,4,50.0,[📈 標準 V3] [P:1.01/50.0] [📈 穩定] 趨勢維持
3450.TW,聯鈞,343.5,🟡 預警 (⚡ 糾結噴發),-13.58,3,33.33,[P:1.01/50.0] [🚀 極強] 均線糾結且短均線轉強
2482.TW,連宇,16.75,☁️ 觀望,-14.86,4,25.0,[P:0.98/5.0] [📉 轉弱] 等待機會
