id,name,price,signal,pnl,count,win_rate,reason
2308.TW,台達電,2420.0,🚀 持股,172.99,7,57.14,[🚀 爆發 5D30%] [P:0.95/8.0] [📈 穩定] 趨勢維持
3037.TW,欣興,1050.0,🚀 持股,116.46,8,50.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
3017.TW,奇鋐,2785.0,☁️ 觀望,89.73,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
2357.TW,華碩,837.0,💎 持股,55.83,8,62.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2379.TW,瑞昱,609.0,💎 持股,30.46,6,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2376.TW,技嘉,387.0,💎 持股,30.17,6,33.33,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2421.TW,建準,165.0,🔥 買入 (📈 標準 V3),22.43,6,50.0,[P:0.95/8.0] [🚀 極強] 趨勢突破確認
3515.TW,華擎,253.5,🟡 預警 (🚀 動能初現),20.9,5,20.0,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:2.6%)
4966.TWO,譜瑞-KY,805.0,☁️ 觀望,18.27,3,66.67,[P:0.95/50.0] [📈 穩定] 等待機會
2324.TW,仁寶,40.3499984741,💎 持股,17.92,8,37.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3034.TW,聯詠,496.5,💎 持股,10.33,8,25.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3324.TWO,雙鴻,1280.0,💎 持股,3.63,8,50.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2377.TW,微星,141.5,💎 持股,3.06,8,37.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2356.TW,英業達,77.1999969482,💎 持股,0.42,12,25.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3231.TW,緯創,174.0,💎 持股,0.08,9,55.56,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2458.TW,義隆,167.0,💎 持股,-2.5,7,28.57,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3005.TW,神基,107.0,💎 持股,-3.05,5,40.0,[📈 標準 V3] [P:0.95/8.0] [🚀 極強] 趨勢維持
6412.TW,群電,104.5,💎 持股,-4.27,6,33.33,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2382.TW,廣達,372.5,🟡 預警 (⚡ 糾結噴發),-5.34,8,37.5,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
2354.TW,鴻準,62.7999992371,🟡 預警 (⚡ 糾結噴發),-10.96,5,20.0,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
4938.TW,和碩,98.5,💎 持股,-17.07,9,22.22,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2353.TW,宏��,38.7000007629,💎 持股,-25.48,11,18.18,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
5269.TW,祥碩,1575.0,☁️ 觀望,-53.45,7,0.0,[P:0.95/50.0] [🚀 極強] 等待機會
