id,name,price,signal,pnl,count,win_rate,reason
3595.TWO,山太士,2540.0,☁️ 觀望,437.1,7,100.0,[P:0.95/5.0] [📉 轉弱] 等待機會
6682.TWO,華旭先進,55.5,☁️ 觀望,145.07,8,37.5,[P:0.91/5.0] [📉 轉弱] 等待機會
4958.TW,臻鼎-KY,439.0,☁️ 觀望,132.35,5,60.0,[P:0.94/50.0] [🚀 極強] 等待機會
3037.TW,欣興,823.0,☁️ 觀望,130.28,8,62.5,[P:0.85/50.0] [🚀 極強] 等待機會
6640.TWO,均華,1250.0,☁️ 觀望,110.44,6,66.67,[P:0.93/5.0] [📉 轉弱] 等待機會
7730.TW,暉盛-創,226.0,💎 持股,107.92,6,83.33,[📈 標準 V3] [P:0.99/50.0] [🚀 極強] 趨勢維持
8046.TW,南電,829.0,☁️ 觀望,102.1,8,50.0,[P:0.98/5.0] [🚀 極強] 等待機會
3030.TW,德律,347.0,☁️ 觀望,92.68,8,75.0,[P:0.95/5.0] [📈 穩定] 等待機會
1802.TW,台玻,63.9000015259,☁️ 觀望,89.0,9,44.44,[P:0.95/5.0] [📉 轉弱] 等待機會
3189.TW,景碩,504.0,☁️ 觀望,84.75,7,57.14,[P:0.85/5.0] [📈 穩定] 等待機會
2467.TW,志聖,554.0,❄️ 賣出,63.45,8,62.5,[📈 標準 V3] [P:0.85/5.0] [📉 轉弱] 趨勢轉弱(強制)
3044.TW,健鼎,462.5,❄️ 賣出,61.85,7,57.14,[P:0.85/5.0] [📈 穩定] 今日觸發 TrendDead
6239.TW,力成,234.5,💎 持股,54.56,6,66.67,[📈 標準 V3] [P:0.98/5.0] [📈 穩定] 趨勢維持
3149.TW,正達,56.0,💎 持股,42.63,6,66.67,[📈 標準 V3] [P:0.99/50.0] [📈 穩定] 趨勢維持
3498.TWO,陽程,143.5,❄️ 賣出,39.47,7,42.86,[P:0.94/50.0] [📈 穩定] 今日觸發 Trailing
8064.TWO,東捷,123.5,☁️ 觀望,33.61,6,33.33,[P:0.96/50.0] [📈 穩定] 等待機會
3481.TW,群創,36.9500007629,🚀 持股,31.91,5,60.0,[🚀 爆發 5D30%] [P:1.0/50.0] [📈 穩定] 趨勢維持
8027.TWO,鈦昇,240.0,☁️ 觀望,28.24,6,33.33,[P:1.01/50.0] [📈 穩定] 等待機會
6207.TWO,雷科,80.6999969482,❄️ 賣出,26.22,7,42.86,[P:0.85/50.0] [📈 穩定] 今日觸發 Trailing
6405.TW,悅城,53.5,☁️ 觀望,24.38,6,50.0,[P:0.98/50.0] [📈 穩定] 等待機會
6664.TWO,群翊,392.5,☁️ 觀望,21.96,7,42.86,[P:0.85/5.0] [📉 轉弱] 等待機會
3583.TW,辛耘,826.0,❄️ 賣出,12.67,7,28.57,[📈 標準 V3] [P:0.98/5.0] [📈 穩定] 趨勢轉弱(強制)
1815.TWO,富喬,99.5,☁️ 觀望,10.01,9,33.33,[P:0.94/5.0] [📉 轉弱] 等待機會
3580.TWO,友威科,99.9000015259,💎 持股,7.6,3,66.67,[📈 標準 V3] [P:1.01/50.0] [📈 穩定] 趨勢維持
5443.TWO,均豪,116.5,☁️ 觀望,-8.39,4,25.0,[P:0.98/5.0] [📉 轉弱] 等待機會
2409.TW,友達,18.75,☁️ 觀望,-13.7,3,33.33,[P:1.0/5.0] [📉 轉弱] 等待機會
