id,name,price,signal,pnl,count,win_rate,reason
3491.TWO,昇達科,1755.0,💎 持股,221.77,8,62.5,[📈 標準 V3] [P:0.85/5.0] [📉 轉弱] 趨勢維持
2383.TW,台光電,4395.0,☁️ 觀望,168.56,5,80.0,[P:0.94/5.0] [📈 穩定] 等待機會
2367.TW,燿華,64.0,💎 持股,160.89,5,60.0,[📈 標準 V3] [P:0.85/5.0] [📉 轉弱] 趨勢維持
2313.TW,華通,255.0,🟡 預警 (⚡ 糾結噴發),124.43,7,57.14,[P:0.85/5.0] [🚀 極強] 均線糾結且短均線轉強
3017.TW,奇鋐,2340.0,☁️ 觀望,123.0,6,66.67,[P:0.99/5.0] [📉 轉弱] 等待機會
2368.TW,金像電,1235.0,☁️ 觀望,107.13,8,62.5,[P:0.85/5.0] [📈 穩定] 等待機會
2308.TW,台達電,1915.0,☁️ 觀望,102.88,7,71.43,[P:0.85/5.0] [📉 轉弱] 等待機會
5274.TWO,信驊,15560.0,☁️ 觀望,101.33,7,57.14,[P:0.97/5.0] [📈 穩定] 等待機會
6443.TW,元晶,41.0,🟡 預警 (⚠️ 乖離過高),90.09,6,66.67,[P:0.85/5.0] [🚀 極強] 乖離率 6.2% 謹慎追價
3105.TWO,穩懋,446.5,☁️ 觀望,73.52,7,71.43,[P:0.99/5.0] [📉 轉弱] 等待機會
3006.TW,晶豪科,222.5,💎 持股,70.46,9,66.67,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
6285.TW,啟��,279.0,💎 持股,70.22,3,100.0,[📈 標準 V3] [P:1.0/50.0] [📈 穩定] 趨勢維持
2454.TW,聯發科,3230.0,☁️ 觀望,64.31,6,33.33,[P:0.96/50.0] [📈 穩定] 等待機會
2485.TW,兆赫,70.5999984741,🟡 預警 (⚠️ 乖離過高),63.09,8,62.5,[P:0.93/5.0] [📉 轉弱] 乖離率 5.9% 謹慎追價
2455.TW,全新,400.5,💎 持股,53.59,8,75.0,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
3661.TW,世芯-KY,4600.0,☁️ 觀望,51.97,4,75.0,[P:0.97/50.0] [🚀 極強] 等待機會
3711.TW,日月光投控,476.0,☁️ 觀望,49.65,10,40.0,[P:0.95/5.0] [📈 穩定] 等待機會
6166.TW,凌華,115.5,💎 持股,47.2,4,50.0,[📈 標準 V3] [P:0.97/50.0] [📈 穩定] 趨勢維持
2330.TW,台積電,2185.0,❄️ 賣出,42.08,7,57.14,[📈 標準 V3] [P:0.85/5.0] [📈 穩定] 趨勢轉弱(強制)
6669.TW,緯穎,4910.0,☁️ 觀望,30.17,7,57.14,[P:0.85/50.0] [📈 穩定] 等待機會
2317.TW,鴻海,240.0,💎 持股,29.61,6,50.0,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
2395.TW,研華,465.0,💎 持股,20.2,3,66.67,[📈 標準 V3] [P:1.0/50.0] [📈 穩定] 趨勢維持
1503.TW,士電,181.0,☁️ 觀望,17.44,7,28.57,[P:0.85/5.0] [📉 轉弱] 等待機會
1519.TW,華城,770.0,☁️ 觀望,14.78,7,57.14,[P:0.85/5.0] [📉 轉弱] 等待機會
2449.TW,京元電子,277.5,☁️ 觀望,10.47,6,16.67,[P:1.01/5.0] [📉 轉弱] 等待機會
2301.TW,光寶科,204.0,☁️ 觀望,8.69,8,37.5,[P:0.85/50.0] [📈 穩定] 等待機會
2382.TW,廣達,290.0,☁️ 觀望,5.69,4,75.0,[P:0.97/5.0] [📉 轉弱] 等待機會
1513.TW,中興電,148.5,☁️ 觀望,4.85,6,16.67,[P:0.85/5.0] [📉 轉弱] 等待機會
3324.TWO,雙鴻,939.0,☁️ 觀望,-3.59,8,37.5,[P:0.85/5.0] [📉 轉弱] 等待機會
1514.TW,亞力,113.0,❄️ 賣出,-12.89,5,20.0,[P:1.01/5.0] [📉 轉弱] 今日觸發 TrendDead
6271.TW,同欣電,187.5,🔥 買入 (📈 標準 V3),-44.96,9,22.22,[P:0.85/5.0] [⏳ 猶豫] 趨勢突破確認
